time,bus2_v,bus3_v,bus6_v,bus8_v,bus15_v,bus2_ω,bus3_ω,bus6_ω,bus8_ω,bus15_ω,bus2_p,bus3_p,bus6_p,bus8_p,bus15_p,bus2_q,bus3_q,bus6_q,bus8_q,bus15_q,bus2_φ,bus3_φ,bus6_φ,bus8_φ,bus15_φ
12.949999999999768,0.9977828476249585,0.9065844281794615,0.893830171056936,0.9527110226122246,0.9986736517058019,2.3844768510987287e-7,4.16136197974573e-7,6.083088330054456e-7,2.0236569913934415e-6,3.3966824358763707e-6,0.3994856563345267,-0.8793968754207989,-0.10624523719823137,-3.7688521424064647e-6,7.36079455769395e-5,0.0036959827368458695,-0.32825064804316817,0.08823618505578908,0.04425746939239706,0.13263205960133678,-0.07057934467354578,-0.209130481660159,-0.27394930835929177,-0.2502709370383492,-0.2740739549938597
12.959999999999768,0.9977828483853516,0.9065844290991064,0.8938301711845296,0.9527110195946653,0.9986736518440097,2.3760576244345693e-7,4.162993401107703e-7,6.088235335524387e-7,2.0120904131494365e-6,3.3039384378984345e-6,0.3994856596688529,-0.8793968748757728,-0.10624523648614351,-3.738339837756552e-6,7.363015768113712e-5,0.003695978481322134,-0.32825065113827046,0.08823618270268771,0.044257455743046334,0.13263205721145047,-0.07057934229322696,-0.20913047719895114,-0.27394930025805136,-0.25027091201872337,-0.27407392148983895
12.969999999999768,0.9977828491481037,0.9065844300152062,0.8938301713165188,0.9527110166143171,0.9986736519816303,2.367019039907885e-7,4.164007806428064e-7,6.092240226392343e-7,2.0000444936955668e-6,3.210222876475496e-6,0.39948566310625083,-0.879396874222778,-0.10624523554756399,-3.70692649202288e-6,7.365085364011148e-5,0.003695974381238556,-0.3282506542873789,0.08823618031306218,0.04425744164444578,0.13263205550169493,-0.07057933992163698,-0.20913047274681096,-0.27394929216862624,-0.2502708872553895,-0.2740738889181482
12.979999999999768,0.9977828499130852,0.9065844309276192,0.8938301714529743,0.9527110136721109,0.9986736521186327,2.3573606822796462e-7,4.1644008721237836e-7,6.095094876740817e-7,1.9875215267045603e-6,3.115573586783042e-6,0.3994856666460638,-0.8793968734614415,-0.10624523438157493,-3.674620736008119e-6,7.367002682891893e-5,0.0036959704386036393,-0.3282506574896727,0.08823617788743832,0.044257427100448166,0.13263205447272441,-0.07057933755939547,-0.20913046830483706,-0.27394928409294783,-0.2502708627553557,-0.27407385728831457
12.989999999999768,0.9977828506801647,0.9065844318362045,0.8938301715939659,0.9527110107689666,0.9986736522549863,2.3470824072845705e-7,4.16416848559361e-7,6.096791568107534e-7,1.9745240586501403e-6,3.0200292190876045e-6,0.39948567028758053,-0.8793968725914313,-0.10624523298734792,-3.6414317225296616e-6,7.368767131728238e-5,0.0036959666553809806,-0.3282506607442953,0.08823617542636425,0.04425741211516039,0.1326320541248628,-0.07057933520712226,-0.2091304638741309,-0.2739492760329539,-0.25027083852556103,-0.27407382660948276
12.999999999999767,0.9977828514492093,0.9065844327408223,0.8938301717395621,0.9527110079057931,0.9986736523906601,2.336184346125902e-7,4.1633067504026025e-7,6.097322999175615e-7,1.961054890316198e-6,2.9236292210667003e-6,0.39948567403003105,-0.8793968716124632,-0.10624523136414979,-3.6073691245721434e-6,7.370378187882692e-5,0.0036959630334821164,-0.32825066405037084,0.08823617293040523,0.044257396692940695,0.1326320544581005,-0.07057933286543726,-0.2091304594557961,-0.2739492679905878,-0.25027081457287115,-0.2740737968904071
13.009999999999767,0.9977828522200851,0.9065844336413336,0.8938301718898303,0.9527110050834873,0.9986736525256237,2.3246669105826e-7,4.161811991721135e-7,6.096682296276196e-7,1.947117078218843e-6,2.8264138192429587e-6,0.3994856778725924,-0.8793968705242953,-0.1062452295113423,-3.57244313655726e-6,7.371835400021842e-5,0.0036959595747774084,-0.3282506674069924,0.08823617040014747,0.044257380838398835,0.1326320554720916,-0.07057933053496003,-0.20913045505093814,-0.2739492599677976,-0.25027079090407434,-0.2740737681394434
13.019999999999767,0.9977828529926567,0.9065844345376,0.8938301720448365,0.9527110023029337,0.9986736526598465,2.3125307939906672e-7,4.159680761942259e-7,6.094863022701722e-7,1.9327139357587962e-6,2.7284239995628423e-6,0.3994856818143855,-0.8793968693267361,-0.10624522742838236,-3.536664472822415e-6,7.373138388964973e-5,0.003695956281085898,-0.32825067081323356,0.08823616783619775,0.04425736455639916,0.13263205716615015,-0.07057932821630968,-0.2091304506606638,-0.27394925196653525,-0.2502707675258776,-0.2740737403645413
13.029999999999767,0.9977828537667872,0.9065844354294845,0.8938301722046457,0.9527109995650037,0.9986736527932986,2.2997769768489423e-7,4.156909845821665e-7,6.09185918847303e-7,1.91784903424959e-6,2.6297014871175885e-6,0.3994856858544733,-0.8793968680196371,-0.10624522511482598,-3.5000443666458048e-6,7.374286848489675e-5,0.003695953154176701,-0.32825067426813853,0.08823616523918373,0.04425734785205473,0.1326320595392496,-0.07057932591010438,-0.20913044628608066,-0.273949243988756,-0.2502707444449024,-0.2740737135732371
13.039999999999766,0.9977828545423392,0.9065844363168513,0.8938301723693213,0.9527109968705552,0.9986736529259497,2.2864067304887266e-7,4.153496265707266e-7,6.087665259292218e-7,1.9025262037220815e-6,2.5302887250221603e-6,0.3994856899918663,-0.8793968666029012,-0.10624522257033009,-3.4625945693721183e-6,7.375280546124269e-5,0.0036959501957736854,-0.32825067777072664,0.08823616260975248,0.0442573307307327,0.13263206259001817,-0.07057932361696123,-0.20913044192829675,-0.2739492360364173,-0.2502707216676806,-0.2740736877726461
13.049999999999766,0.9977828553191733,0.906584437199566,0.8938301725389257,0.9527109942204322,0.9986736530577702,2.2724216168182364e-7,4.1494372868586556e-7,6.082276166784024e-7,1.8867495335825938e-6,2.4302288524559914e-6,0.39948569422551433,-0.8793968650764766,-0.10624521979465143,-3.424327347427078e-6,7.37611932386667e-5,0.0036959474075392677,-0.32825068131998825,0.08823615994856823,0.044257313198051006,0.13263206631673785,-0.07057932133749587,-0.20913043758841995,-0.27394922811147826,-0.2502706992006506,-0.2740736629694558
13.059999999999766,0.9977828560971495,0.9065844380774953,0.8938301727135197,0.9527109916154638,0.9986736531887305,2.2578234958778896e-7,4.1447304225126e-7,6.075687316606379e-7,1.8705233730626346e-6,2.329565681881597e-6,0.39948569855431065,-0.8793968634403615,-0.10624521678764885,-3.3852554815524266e-6,7.37680309886718e-5,0.0036959447910801524,-0.3282506849148904,0.08823615725632107,0.04425729525987794,0.13263207071734184,-0.07057931907232232,-0.20913043326755762,-0.2739492202158984,-0.25027067705015327,-0.27407363916991856
13.069999999999766,0.9977828568761262,0.9065844389505078,0.8938301728931629,0.9527109890564643,0.9986736533188014,2.242614527818684e-7,4.1393734382699756e-7,6.067894597804749e-7,1.8538523314527333e-6,2.2283436754632635e-6,0.399485702977093,-0.8793968616946048,-0.10624521354928612,-3.3453922621985016e-6,7.37733186398637e-5,0.0036959423479449686,-0.328250688554373,0.08823615453371719,0.04425727692232958,0.13263207578941408,-0.07057931682205246,-0.20913042896681597,-0.2739492123516373,-0.25027065522242764,-0.2740736163798459
13.079999999999766,0.9977828576559614,0.9065844398184727,0.8938301730779132,0.9527109865442324,0.9986736534479539,2.22679717568681e-7,4.133364357109617e-7,6.058894391358655e-7,1.836741278093664e-6,2.1266079206894395e-6,0.39948570749263973,-0.8793968598393056,-0.10624521007963217,-3.3047514881416606e-6,7.377705688511177e-5,0.0036959400796310535,-0.3282506922373516,0.08823615178148247,0.04425725819177141,0.1326320815301861,-0.07057931458729604,-0.20913042468729978,-0.2739492045206532,-0.25027063372360736,-0.274073594604601
13.089999999999765,0.9977828584365115,0.9065844406812614,0.8938301732678271,0.9527109840795502,0.9986736535761592,2.2103742056244468e-7,4.1267014654131144e-7,6.048683578569084e-7,1.8191953423399818e-6,2.0244041052030037e-6,0.39948571209967715,-0.879396857874614,-0.10624520637886198,-3.2633474604006063e-6,7.37792471852336e-5,0.0036959379875744283,-0.32825069596271694,0.08823614900036379,0.044257239074817316,0.1326320879365372,-0.07057931236866001,-0.20913042043011162,-0.27394919672490253,-0.25027061255971617,-0.27407357384909364
13.099999999999765,0.9977828592176323,0.9065844415387472,0.8938301734629595,0.9527109816631837,0.9986736537033892,2.1933486922379076e-7,4.1193833160359335e-7,6.037259549447643e-7,1.8012199130856733e-6,1.921778490890835e-6,0.39948571679686956,-0.8793968558007312,-0.10624520244725891,-3.2211949816379065e-6,7.37798917757812e-5,0.0036959360731406814,-0.32825069972933035,0.08823614619112748,0.044257219578321745,0.132632095004993,-0.07057931016674848,-0.2091304161963515,-0.273949188966339,-0.25027059173666455,-0.27407355411777357
13.109999999999765,0.9977828599991789,0.9065844423908048,0.8938301736633638,0.9527109792958809,0.9986736538296156,2.175724019670639e-7,4.111408733665086e-7,6.024620210693649e-7,1.782820638273249e-6,1.818777887207448e-6,0.3994857215828291,-0.8793968536179102,-0.10624519828521505,-3.1783093493963077e-6,7.377899366950436e-5,0.0036959343376481817,-0.3282507035360307,0.08823614335455945,0.04425719970938421,0.1326321027317246,-0.07057930798216236,-0.20913041198711618,-0.27394918124691237,-0.25027057126024543,-0.27407353541462504
13.119999999999765,0.997782860781005,0.9065844432373108,0.893830173869092,0.9527109769783727,0.9986736539548108,2.1575038823832067e-7,4.102776818989852e-7,6.010763993364691e-7,1.7640034241327435e-6,1.7154496237880736e-6,0.3994857264561079,-0.8793968513264585,-0.10624519389323224,-3.1347063506430295e-6,7.377655666143679e-5,0.0036959327823399973,-0.32825070738163264,0.08823614049146578,0.044257179475347304,0.13263211111254863,-0.07057930581549895,-0.20913040780349912,-0.2739491735685679,-0.2502705511361302,-0.27407351774316185
13.129999999999765,0.9977828615629639,0.9065844440781439,0.8938301740801938,0.9527109747113716,0.9986736540789473,2.138692288789171e-7,4.093486953078826e-7,5.995689860286779e-7,1.7447744341627294e-6,1.6118415223431492e-6,0.3994857314152028,-0.8793968489267336,-0.10624518927192197,-3.0904022570582557e-6,7.377258533065867e-5,0.003695931408391428,-0.32825071126492,0.0882361376026706,0.044257158883789734,0.1326321201429263,-0.07057930366735177,-0.20913040364658927,-0.27394916593324514,-0.2502705313698652,-0.27407350110642187
13.139999999999764,0.9977828623449079,0.9065844449131844,0.8938301742967177,0.9527109724955712,0.998673654201998,2.119293561840212e-7,4.0835388016921984e-7,5.979397313708612e-7,1.7251400879431227e-6,1.5080018678737976e-6,0.3994857364585548,-0.8793968464191502,-0.10624518442200952,-3.0454138202646447e-6,7.376708504450158e-5,0.003695930216919257,-0.3282507151846593,0.08823613468901675,0.04425713794252898,0.13263212981796407,-0.0705793015383101,-0.20913039951747117,-0.2739491583428773,-0.2502705119668675,-0.2740734855069625
13.149999999999764,0.9977828631266892,0.9065844457423151,0.8938301745187107,0.9527109703316463,0.9986736543239366,2.0993123427278506e-7,4.072932318633155e-7,5.961886401630237e-7,1.705107059716206e-6,1.4039793792212373e-6,0.3994857415845493,-0.8793968438041745,-0.10624517934433211,-2.999758264272609e-6,7.37600619598669e-5,0.003695929208969065,-0.3282507191395865,0.08823613175136832,0.04425711665961295,0.13263214013241428,-0.0705792994289588,-0.20913039541722395,-0.27394915079939003,-0.25027049293242143,-0.27407347094685597
