time,bus2_v,bus3_v,bus6_v,bus8_v,bus2_ω,bus3_ω,bus6_ω,bus8_ω,bus2_p,bus3_p,bus6_p,bus8_p,bus2_q,bus3_q,bus6_q,bus8_q,bus2_φ,bus3_φ,bus6_φ,bus8_φ
9.339999999999845,0.9944884514282236,0.9004861856214368,0.8835885116783531,0.9149019209641225,4.7142550974317084e-14,-7.124980566452627e-12,-3.1702610000241155e-13,-1.9308210138068124e-13,0.39872045940107737,-0.8776814834865346,-0.10569501424874012,3.692809946720388e-13,0.009159711576755686,-0.3256052897189731,0.09603394941498554,0.07647976029761802,-0.06973748717916765,-0.2089409372512325,-0.2763490108209553,-0.24913409385730653
9.349999999999845,0.9944884514282188,0.9004861856214212,0.8835885116783473,0.9149019209641163,4.7216818351552156e-14,-7.116470087975462e-12,-3.16876197619465e-13,-1.9300116573190971e-13,0.3987204594010769,-0.8776814834865446,-0.10569501424873967,3.690242555975942e-13,0.00915971157675263,-0.325605289719051,0.09603394941498733,0.07647976029762,-0.0697374871791672,-0.20894093725123308,-0.2763490108209578,-0.24913409385730856
9.359999999999845,0.9944884514282142,0.9004861856214057,0.8835885116783414,0.9149019209641102,4.735407246508566e-14,-7.107970103255655e-12,-3.167382876971633e-13,-1.9291460398734752e-13,0.3987204594010771,-0.8776814834865554,-0.1056950142487396,3.6876751652314965e-13,0.009159711576751332,-0.3256052897191296,0.09603394941499026,0.07647976029762198,-0.06973748717916671,-0.2089409372512337,-0.27634901082096025,-0.2491340938573105
9.369999999999845,0.9944884514282096,0.9004861856213902,0.8835885116783355,0.9149019209641039,4.7450853575320676e-14,-7.099453515501642e-12,-3.166072064802282e-13,-1.9282626856780758e-13,0.3987204594010787,-0.8776814834865662,-0.10569501424874005,3.685107774487051e-13,0.009159711576752317,-0.3256052897192089,0.09603394941499221,0.07647976029762393,-0.06973748717916622,-0.2089409372512343,-0.2763490108209627,-0.24913409385731247
9.379999999999844,0.994488451428205,0.9004861856213745,0.8835885116783297,0.9149019209640977,4.7467000590942e-14,-7.090924214696545e-12,-3.164717279827727e-13,-1.9273377341014125e-13,0.3987204594010803,-0.8776814834865769,-0.10569501424873974,3.683893468053867e-13,0.009159711576753493,-0.3256052897192878,0.0960339494149941,0.07647976029762588,-0.06973748717916575,-0.20894093725123494,-0.2763490108209652,-0.24913409385731444
9.389999999999844,0.9944884514282004,0.900486185621359,0.8835885116783239,0.9149019209640916,4.737472144474473e-14,-7.082364263223623e-12,-3.163421113986455e-13,-1.9264002562187416e-13,0.39872045940108103,-0.877681483486588,-0.10569501424873996,3.682713856090203e-13,0.009159711576754465,-0.32560528971936686,0.09603394941499638,0.07647976029762839,-0.06973748717916528,-0.20894093725123555,-0.27634901082096763,-0.24913409385731644
9.399999999999844,0.9944884514281959,0.9004861856213434,0.883588511678318,0.9149019209640854,4.722741299179504e-14,-7.073786518078908e-12,-3.1621181858174716e-13,-1.9254578691022407e-13,0.39872045940108203,-0.8776814834865984,-0.10569501424873937,3.680146465345757e-13,0.009159711576755845,-0.3256052897194456,0.09603394941499979,0.07647976029763036,-0.06973748717916482,-0.20894093725123614,-0.2763490108209701,-0.2491340938573184
9.409999999999844,0.9944884514281912,0.9004861856213279,0.8835885116783122,0.9149019209640792,4.705379632624399e-14,-7.065206137987098e-12,-3.1608371761462805e-13,-1.924482238855987e-13,0.39872045940108225,-0.8776814834866088,-0.10569501424874006,3.6761566013510105e-13,0.009159711576757056,-0.32560528971952496,0.0960339494150006,0.07647976029763177,-0.06973748717916436,-0.2089409372512367,-0.2763490108209725,-0.24913409385732035
9.419999999999844,0.9944884514281866,0.9004861856213124,0.8835885116783063,0.914901920964073,4.687502705547599e-14,-7.056642529998416e-12,-3.159587268108953e-13,-1.9234984353642516e-13,0.39872045940108264,-0.8776814834866183,-0.10569501424873956,3.6749769893873463e-13,0.00915971157675809,-0.32560528971960256,0.0960339494150036,0.0764797602976343,-0.06973748717916389,-0.2089409372512372,-0.276349010820975,-0.24913409385732233
9.429999999999843,0.9944884514281821,0.900486185621297,0.8835885116783004,0.9149019209640669,4.669470494557931e-14,-7.0481142071595426e-12,-3.1583254175417437e-13,-1.9225008995880423e-13,0.3987204594010841,-0.8776814834866296,-0.10569501424873985,3.672374904173381e-13,0.009159711576760664,-0.3256052897196818,0.09603394941500548,0.07647976029763626,-0.06973748717916342,-0.20894093725123777,-0.27634901082097746,-0.2491340938573243
9.439999999999843,0.9944884514281777,0.9004861856212816,0.8835885116782947,0.9149019209640606,4.6421363697062904e-14,-7.039570316657855e-12,-3.156964000568319e-13,-1.9214783985236783e-13,0.3987204594010858,-0.8776814834866398,-0.10569501424873964,3.669842207898455e-13,0.00915971157676444,-0.3256052897197602,0.09603394941500784,0.07647976029763823,-0.06973748717916295,-0.20894093725123833,-0.2763490108209799,-0.2491340938573263
9.449999999999843,0.9944884514281732,0.9004861856212663,0.8835885116782888,0.9149019209640544,4.60792192449922e-14,-7.031018021127901e-12,-3.1555410934158734e-13,-1.920402171106343e-13,0.39872045940108686,-0.87768148348665,-0.10569501424874053,3.66720542821497e-13,0.009159711576767544,-0.3256052897198402,0.09603394941500884,0.0764797602976396,-0.0697374871791625,-0.2089409372512388,-0.2763490108209824,-0.24913409385732826
9.459999999999843,0.9944884514281687,0.9004861856212507,0.8835885116782829,0.9149019209640483,4.57077390336194e-14,-7.022503470936285e-12,-3.153977055355265e-13,-1.9192524712387608e-13,0.3987204594010878,-0.8776814834866602,-0.10569501424874067,3.6659911217817864e-13,0.009159711576770754,-0.325605289719919,0.09603394941501105,0.07647976029764214,-0.06973748717916203,-0.20894093725123936,-0.27634901082098484,-0.24913409385733015
9.469999999999843,0.9944884514281642,0.9004861856212354,0.8835885116782772,0.9149019209640423,4.5289716452591794e-14,-7.0140031762257225e-12,-3.1524275146302507e-13,-1.9181578029487438e-13,0.3987204594010888,-0.877681483486671,-0.10569501424874088,3.663389036567821e-13,0.009159711576771926,-0.3256052897199976,0.0960339494150123,0.07647976029764351,-0.06973748717916156,-0.2089409372512399,-0.2763490108209873,-0.24913409385733207
9.479999999999842,0.9944884514281597,0.9004861856212201,0.8835885116782713,0.9149019209640363,4.483357547988269e-14,-7.005499258371647e-12,-3.150927831890234e-13,-1.9171493906917285e-13,0.3987204594010903,-0.8776814834866811,-0.10569501424874103,3.6635972033849384e-13,0.009159711576774657,-0.32560528972007524,0.09603394941501453,0.07647976029764662,-0.0697374871791611,-0.2089409372512405,-0.2763490108209897,-0.249134093857334
9.489999999999842,0.9944884514281552,0.9004861856212049,0.8835885116782655,0.9149019209640303,4.436187853198083e-14,-6.99701301113907e-12,-3.149289807308157e-13,-1.916174280409501e-13,0.3987204594010906,-0.8776814834866906,-0.10569501424874128,3.6609604237014537e-13,0.009159711576777092,-0.3256052897201527,0.09603394941501575,0.07647976029764861,-0.06973748717916065,-0.20894093725124094,-0.2763490108209922,-0.24913409385733593
9.499999999999842,0.9944884514281508,0.9004861856211896,0.8835885116782597,0.9149019209640243,4.390573004286131e-14,-6.988562224172645e-12,-3.147527894275497e-13,-1.9152326094690341e-13,0.398720459401091,-0.8776814834867004,-0.10569501424874178,3.6611338960490514e-13,0.009159711576777762,-0.32560528972023034,0.0960339494150173,0.0764797602976511,-0.06973748717916019,-0.20894093725124144,-0.27634901082099467,-0.2491340938573378
9.509999999999842,0.9944884514281462,0.9004861856211744,0.8835885116782538,0.9149019209640185,4.347679776433527e-14,-6.98013925849004e-12,-3.14566559347483e-13,-1.9143252377427158e-13,0.3987204594010911,-0.8776814834867099,-0.10569501424874164,3.6599195896158676e-13,0.009159711576780815,-0.3256052897203078,0.09603394941501975,0.07647976029765366,-0.06973748717915974,-0.20894093725124194,-0.27634901082099717,-0.24913409385733973
9.519999999999841,0.9944884514281418,0.9004861856211593,0.883588511678248,0.9149019209640125,4.3063572350247813e-14,-6.9717405855031374e-12,-3.1437534817708746e-13,-1.9134617406076002e-13,0.39872045940109135,-0.8776814834867196,-0.10569501424874195,3.657352198871422e-13,0.009159711576780635,-0.32560528972038494,0.09603394941502107,0.07647976029765564,-0.06973748717915931,-0.20894093725124244,-0.2763490108209996,-0.24913409385734167
9.529999999999841,0.9944884514281372,0.9004861856211442,0.8835885116782422,0.9149019209640065,4.2708744674119327e-14,-6.963375042741885e-12,-3.1417722272079207e-13,-1.9125795825475816e-13,0.39872045940109,-0.8776814834867287,-0.10569501424874225,3.6561031979687186e-13,0.009159711576780395,-0.3256052897204613,0.09603394941502241,0.07647976029765818,-0.06973748717915888,-0.2089409372512429,-0.27634901082100205,-0.24913409385734359
9.539999999999841,0.9944884514281326,0.9004861856211289,0.8835885116782363,0.9149019209640005,4.247352968055776e-14,-6.9550696351308525e-12,-3.1398095052346465e-13,-1.911725665757466e-13,0.3987204594010884,-0.8776814834867378,-0.10569501424874286,3.6549235860050544e-13,0.009159711576778674,-0.3256052897205376,0.09603394941502362,0.07647976029766072,-0.06973748717915848,-0.20894093725124344,-0.27634901082100455,-0.24913409385734558
9.54999999999984,0.9944884514281281,0.9004861856211137,0.8835885116782305,0.9149019209639946,4.233121435743109e-14,-6.946785431856099e-12,-3.137901054717909e-13,-1.9108965251656072e-13,0.3987204594010885,-0.877681483486748,-0.10569501424874302,3.65374397404139e-13,0.009159711576780607,-0.3256052897206154,0.09603394941502542,0.07647976029766328,-0.06973748717915805,-0.208940937251244,-0.276349010821007,-0.2491340938573475
9.55999999999984,0.9944884514281236,0.9004861856210986,0.8835885116782246,0.9149019209639886,4.2152695734219334e-14,-6.9385080085375926e-12,-3.1359301463171765e-13,-1.9100647729076326e-13,0.39872045940108863,-0.8776814834867576,-0.10569501424874296,3.6525296676082064e-13,0.009159711576782043,-0.32560528972069125,0.09603394941502653,0.07647976029766522,-0.06973748717915762,-0.20894093725124452,-0.2763490108210095,-0.24913409385734944
9.56999999999984,0.9944884514281191,0.9004861856210835,0.8835885116782187,0.9149019209639826,4.198927322065358e-14,-6.930234069456123e-12,-3.1339143038426437e-13,-1.9092417252696468e-13,0.3987204594010887,-0.8776814834867677,-0.10569501424874347,3.6513153611750226e-13,0.009159711576781932,-0.3256052897207683,0.09603394941502806,0.07647976029766777,-0.06973748717915719,-0.20894093725124507,-0.27634901082101193,-0.24913409385735136
9.57999999999984,0.9944884514281147,0.9004861856210684,0.8835885116782131,0.9149019209639767,4.184012744403048e-14,-6.9219742949417165e-12,-3.13185818331447e-13,-1.9084112040128763e-13,0.39872045940108836,-0.8776814834867779,-0.10569501424874367,3.6487132759610574e-13,0.009159711576784281,-0.32560528972084546,0.09603394941503024,0.07647976029766976,-0.06973748717915677,-0.20894093725124568,-0.2763490108210144,-0.24913409385735336
9.58999999999984,0.9944884514281102,0.9004861856210533,0.8835885116782073,0.9149019209639707,4.1697167140369115e-14,-6.9137025506674566e-12,-3.129894723040506e-13,-1.9075738581300181e-13,0.39872045940108797,-0.8776814834867877,-0.10569501424874342,3.6475683584669127e-13,0.009159711576783885,-0.3256052897209222,0.09603394941503215,0.0764797602976723,-0.06973748717915636,-0.2089409372512462,-0.2763490108210168,-0.24913409385735527
9.59999999999984,0.9944884514281057,0.9004861856210382,0.8835885116782015,0.9149019209639648,4.160568654216895e-14,-6.905453243135543e-12,-3.127983071842552e-13,-1.906719115874652e-13,0.39872045940108797,-0.8776814834867974,-0.10569501424874428,3.6448968843139085e-13,0.00915971157678561,-0.3256052897209989,0.0960339494150331,0.0764797602976743,-0.06973748717915593,-0.20894093725124677,-0.27634901082101926,-0.24913409385735716
9.60999999999984,0.9944884514281013,0.9004861856210231,0.8835885116781959,0.914901920963959,4.151460608024441e-14,-6.8972064766604446e-12,-3.1260586733171776e-13,-1.9058713672610964e-13,0.398720459401088,-0.8776814834868074,-0.10569501424874388,3.6465275243813267e-13,0.009159711576787542,-0.32560528972107516,0.0960339494150354,0.07647976029767738,-0.06973748717915551,-0.20894093725124735,-0.27634901082102165,-0.24913409385735907
9.61999999999984,0.9944884514280967,0.900486185621008,0.8835885116781901,0.9149019209639531,4.141971618085962e-14,-6.888957147790221e-12,-3.124157044472745e-13,-1.9050602332058588e-13,0.3987204594010873,-0.8776814834868174,-0.10569501424874439,3.643960133636881e-13,0.009159711576787088,-0.3256052897211523,0.09603394941503698,0.07647976029767938,-0.0697374871791551,-0.2089409372512479,-0.2763490108210241,-0.24913409385736102
9.62999999999984,0.9944884514280923,0.9004861856209929,0.8835885116781843,0.9149019209639471,4.137349801319567e-14,-6.880717361614944e-12,-3.1223424114794344e-13,-1.9042559510060316e-13,0.3987204594010869,-0.8776814834868272,-0.10569501424874435,3.642745827203697e-13,0.009159711576788469,-0.3256052897212289,0.09603394941503908,0.07647976029768191,-0.06973748717915469,-0.20894093725124852,-0.27634901082102653,-0.24913409385736293
9.639999999999839,0.9944884514280878,0.9004861856209778,0.8835885116781786,0.9149019209639411,4.133429362722081e-14,-6.872477158923354e-12,-3.120507908035288e-13,-1.9034738065117987e-13,0.39872045940108664,-0.8776814834868374,-0.10569501424874458,3.6401090475202125e-13,0.009159711576787518,-0.32560528972130587,0.09603394941504076,0.07647976029768389,-0.06973748717915428,-0.2089409372512491,-0.276349010821029,-0.24913409385736493
9.649999999999839,0.9944884514280833,0.9004861856209628,0.8835885116781729,0.9149019209639351,4.1301613040396966e-14,-6.8642400387593016e-12,-3.1186375115223805e-13,-1.902668868283832e-13,0.398720459401086,-0.8776814834868474,-0.10569501424874443,3.6388947410870287e-13,0.009159711576788333,-0.3256052897213817,0.09603394941504273,0.07647976029768584,-0.06973748717915387,-0.20894093725124965,-0.27634901082103147,-0.24913409385736685
9.659999999999838,0.9944884514280788,0.9004861856209478,0.8835885116781671,0.9149019209639292,4.129435756799949e-14,-6.856013949159164e-12,-3.1167639599105486e-13,-1.9018868569570491e-13,0.3987204594010858,-0.8776814834868568,-0.10569501424874503,3.6377151291233645e-13,0.009159711576790113,-0.3256052897214571,0.09603394941504483,0.07647976029768838,-0.06973748717915346,-0.20894093725125018,-0.2763490108210339,-0.2491340938573688
9.669999999999838,0.9944884514280743,0.9004861856209329,0.8835885116781614,0.9149019209639232,4.1299614768512344e-14,-6.847802368913538e-12,-3.114803867027631e-13,-1.9010861234105083e-13,0.3987204594010853,-0.8776814834868666,-0.10569501424874492,3.6365355171597e-13,0.009159711576790203,-0.3256052897215338,0.0960339494150469,0.07647976029769034,-0.06973748717915304,-0.20894093725125074,-0.2763490108210364,-0.2491340938573707
9.679999999999838,0.9944884514280699,0.9004861856209178,0.8835885116781557,0.9149019209639172,4.134953357183238e-14,-6.8396206239647696e-12,-3.112777362283399e-13,-1.9003001686426752e-13,0.39872045940108514,-0.8776814834868765,-0.10569501424874526,3.635286516256997e-13,0.009159711576791078,-0.3256052897216094,0.0960339494150482,0.07647976029769228,-0.06973748717915262,-0.20894093725125132,-0.27634901082103885,-0.24913409385737267
9.689999999999838,0.9944884514280654,0.9004861856209028,0.8835885116781499,0.9149019209639113,4.138748938981229e-14,-6.831437912190077e-12,-3.110763101958229e-13,-1.899562623137384e-13,0.3987204594010845,-0.877681483486886,-0.10569501424874583,3.6312966522622503e-13,0.009159711576792112,-0.3256052897216865,0.09603394941504939,0.07647976029769431,-0.06973748717915221,-0.20894093725125185,-0.2763490108210413,-0.24913409385737462
9.699999999999838,0.9944884514280609,0.9004861856208878,0.8835885116781442,0.9149019209639053,4.14460989100156e-14,-6.823269180043932e-12,-3.1087772756716405e-13,-1.8987697626936188e-13,0.39872045940108414,-0.8776814834868955,-0.10569501424874583,3.6300823458290665e-13,0.009159711576792247,-0.3256052897217624,0.09603394941505153,0.07647976029769625,-0.06973748717915179,-0.20894093725125237,-0.27634901082104374,-0.24913409385737656
9.709999999999837,0.9944884514280564,0.900486185620873,0.8835885116781385,0.9149019209638993,4.154586082748083e-14,-6.815132528110805e-12,-3.1066938016274154e-13,-1.8979623308476435e-13,0.398720459401083,-0.8776814834869044,-0.10569501424874622,3.6289027338654023e-13,0.00915971157679121,-0.325605289721837,0.09603394941505339,0.0764797602976988,-0.06973748717915138,-0.20894093725125287,-0.2763490108210462,-0.24913409385737847
9.719999999999837,0.9944884514280521,0.900486185620858,0.8835885116781329,0.9149019209638933,4.1673979923792317e-14,-6.807033757736837e-12,-3.104584302079354e-13,-1.897124211467068e-13,0.3987204594010836,-0.8776814834869147,-0.10569501424874589,3.624878175401136e-13,0.00915971157679165,-0.3256052897219126,0.09603394941505572,0.07647976029770023,-0.06973748717915097,-0.20894093725125346,-0.27634901082104857,-0.2491340938573804
9.729999999999837,0.9944884514280476,0.9004861856208431,0.8835885116781272,0.9149019209638876,4.175408731819895e-14,-6.798909220847283e-12,-3.1025746662537815e-13,-1.8962331751375497e-13,0.3987204594010842,-0.8776814834869245,-0.10569501424874622,3.623629174498433e-13,0.009159711576795404,-0.32560528972198854,0.0960339494150576,0.07647976029770277,-0.06973748717915054,-0.20894093725125404,-0.276349010821051,-0.24913409385738233
9.739999999999837,0.9944884514280433,0.9004861856208283,0.8835885116781215,0.9149019209638817,4.176352624481655e-14,-6.7907914219810626e-12,-3.1005796774914476e-13,-1.8953108886275817e-13,0.39872045940108464,-0.8776814834869341,-0.10569501424874644,3.622414868065249e-13,0.00915971157679795,-0.325605289722064,0.09603394941505883,0.07647976029770474,-0.06973748717915011,-0.20894093725125454,-0.2763490108210534,-0.24913409385738425
9.749999999999837,0.994488451428039,0.9004861856208134,0.8835885116781157,0.9149019209638758,4.17575753341884e-14,-6.782688289957749e-12,-3.098525394904716e-13,-1.8943604242103454e-13,0.3987204594010839,-0.8776814834869437,-0.10569501424874744,3.6198474773208034e-13,0.009159711576798506,-0.3256052897221399,0.09603394941505991,0.07647976029770732,-0.0697374871791497,-0.20894093725125504,-0.27634901082105584,-0.24913409385738614
9.759999999999836,0.9944884514280345,0.9004861856207986,0.88358851167811,0.9149019209638699,4.173088325529904e-14,-6.774602677080914e-12,-3.0964726931446457e-13,-1.8934453059757868e-13,0.3987204594010847,-0.8776814834869533,-0.10569501424874735,3.6185984764181e-13,0.009159711576801496,-0.32560528972221503,0.09603394941506149,0.0764797602977093,-0.06973748717914927,-0.20894093725125554,-0.2763490108210582,-0.24913409385738808
9.769999999999836,0.9944884514280302,0.900486185620784,0.8835885116781043,0.9149019209638641,4.169997088932358e-14,-6.766529161817814e-12,-3.0943814023704616e-13,-1.8925199959771713e-13,0.3987204594010844,-0.877681483486963,-0.10569501424874754,3.615927002265096e-13,0.009159711576801576,-0.32560528972229014,0.09603394941506277,0.07647976029771128,-0.06973748717914885,-0.20894093725125606,-0.27634901082106067,-0.24913409385739
9.779999999999836,0.9944884514280259,0.9004861856207693,0.8835885116780985,0.9149019209638583,4.166469223609027e-14,-6.758464883645433e-12,-3.0922278389794313e-13,-1.8915543513532324e-13,0.39872045940108464,-0.8776814834869726,-0.10569501424874776,3.6147473903014316e-13,0.009159711576802738,-0.3256052897223652,0.09603394941506407,0.07647976029771383,-0.0697374871791484,-0.20894093725125656,-0.27634901082106306,-0.24913409385739188
9.789999999999836,0.9944884514280214,0.9004861856207547,0.8835885116780927,0.9149019209638524,4.160865155743122e-14,-6.750429719129687e-12,-3.090086108211891e-13,-1.8906036741568875e-13,0.3987204594010844,-0.8776814834869815,-0.105695014248748,3.612110610617947e-13,0.009159711576802173,-0.3256052897224382,0.09603394941506493,0.07647976029771583,-0.069737487179148,-0.20894093725125712,-0.27634901082106544,-0.2491340938573938
9.799999999999836,0.9944884514280171,0.9004861856207399,0.883588511678087,0.9149019209638465,4.153497714750585e-14,-6.742395319218192e-12,-3.0879737576899293e-13,-1.8896853200440234e-13,0.39872045940108486,-0.8776814834869914,-0.10569501424874851,3.6109309986542826e-13,0.009159711576804331,-0.3256052897225129,0.09603394941506571,0.07647976029771839,-0.06973748717914759,-0.2089409372512577,-0.27634901082106783,-0.24913409385739568
9.809999999999835,0.9944884514280127,0.9004861856207251,0.8835885116780813,0.9149019209638407,4.146644484799599e-14,-6.734348262890116e-12,-3.0858968365105113e-13,-1.888772501229887e-13,0.39872045940108497,-0.8776814834870014,-0.10569501424874878,3.6096819977515793e-13,0.009159711576805799,-0.3256052897225884,0.09603394941506707,0.07647976029772036,-0.06973748717914717,-0.20894093725125829,-0.2763490108210703,-0.2491340938573976
9.819999999999835,0.9944884514280083,0.9004861856207104,0.8835885116780755,0.9149019209638348,4.137111831846993e-14,-6.726301965124699e-12,-3.0837959125276446e-13,-1.887838917168173e-13,0.39872045940108547,-0.8776814834870111,-0.10569501424874835,3.6084676913183955e-13,0.009159711576805982,-0.32560528972266256,0.09603394941506889,0.0764797602977229,-0.06973748717914675,-0.2089409372512588,-0.2763490108210726,-0.24913409385739954
9.829999999999835,0.994488451428004,0.9004861856206956,0.8835885116780698,0.9149019209638289,4.1229928989665296e-14,-6.7182420784199195e-12,-3.0817637874067136e-13,-1.8869171025729026e-13,0.39872045940108475,-0.8776814834870209,-0.10569501424874853,3.605796217165391e-13,0.009159711576808716,-0.32560528972273706,0.09603394941507062,0.07647976029772488,-0.06973748717914634,-0.2089409372512594,-0.276349010821075,-0.24913409385740143
9.839999999999835,0.9944884514279996,0.9004861856206808,0.8835885116780643,0.9149019209638232,4.10943332974589e-14,-6.7101874725098134e-12,-3.079804555713903e-13,-1.885958154734988e-13,0.3987204594010857,-0.877681483487031,-0.10569501424874889,3.603194131951426e-13,0.009159711576811148,-0.3256052897228125,0.09603394941507173,0.07647976029772688,-0.06973748717914592,-0.20894093725125998,-0.2763490108210774,-0.24913409385740334
9.849999999999834,0.9944884514279952,0.9004861856206663,0.8835885116780586,0.9149019209638173,4.0960655108019694e-14,-6.702135050333031e-12,-3.0779667112030716e-13,-1.8849416517035424e-13,0.3987204594010852,-0.8776814834870406,-0.10569501424874865,3.600592046737461e-13,0.009159711576809577,-0.3256052897228868,0.09603394941507372,0.07647976029772889,-0.0697374871791455,-0.2089409372512605,-0.27634901082107977,-0.24913409385740526
9.859999999999834,0.9944884514279909,0.9004861856206516,0.883588511678053,0.9149019209638114,4.085083383484422e-14,-6.694093291255922e-12,-3.076175414568947e-13,-1.8839214551812443e-13,0.39872045940108564,-0.8776814834870507,-0.10569501424874894,3.5979205725844565e-13,0.009159711576810885,-0.3256052897229609,0.09603394941507512,0.07647976029773088,-0.06973748717914509,-0.2089409372512611,-0.2763490108210821,-0.24913409385740715
9.869999999999834,0.9944884514279865,0.9004861856206369,0.8835885116780473,0.9149019209638056,4.0737474464681614e-14,-6.6860369121012984e-12,-3.074436724567043e-13,-1.882890356723316e-13,0.3987204594010861,-0.8776814834870608,-0.1056950142487489,3.5967409606207923e-13,0.009159711576812234,-0.3256052897230355,0.0960339494150767,0.07647976029773344,-0.06973748717914467,-0.2089409372512617,-0.2763490108210845,-0.24913409385740903
9.879999999999834,0.994488451427982,0.9004861856206222,0.8835885116780418,0.9149019209637999,4.0622667649321086e-14,-6.677973826258704e-12,-3.0727221083161313e-13,-1.8818978992264281e-13,0.39872045940108486,-0.8776814834870705,-0.10569501424874866,3.59542257077905e-13,0.009159711576809223,-0.3256052897231087,0.0960339494150787,0.0764797602977354,-0.06973748717914426,-0.20894093725126228,-0.2763490108210868,-0.2491340938574109
9.889999999999834,0.9944884514279777,0.9004861856206076,0.8835885116780363,0.9149019209637942,4.0581797064049624e-14,-6.669911045269259e-12,-3.071186725210507e-13,-1.8809304333470883e-13,0.398720459401085,-0.8776814834870807,-0.10569501424874878,3.594208264345866e-13,0.009159711576810017,-0.32560528972318453,0.09603394941508081,0.07647976029773795,-0.06973748717914384,-0.20894093725126284,-0.2763490108210891,-0.24913409385741278
9.899999999999833,0.9944884514279733,0.9004861856205929,0.8835885116780308,0.9149019209637883,4.0555535202002775e-14,-6.6618659224581845e-12,-3.069657773585101e-13,-1.8799217626451852e-13,0.3987204594010843,-0.8776814834870896,-0.1056950142487489,3.5901837058816e-13,0.00915971157680898,-0.32560528972325736,0.09603394941508228,0.07647976029773941,-0.06973748717914345,-0.2089409372512634,-0.2763490108210915,-0.24913409385741472
9.909999999999833,0.9944884514279689,0.9004861856205782,0.8835885116780252,0.9149019209637824,4.056152367632491e-14,-6.653822408204278e-12,-3.068248692141863e-13,-1.8788844645548244e-13,0.3987204594010845,-0.8776814834870998,-0.105695014248749,3.5875122317285957e-13,0.009159711576809278,-0.3256052897233319,0.09603394941508403,0.0764797602977414,-0.06973748717914302,-0.20894093725126398,-0.2763490108210938,-0.24913409385741664
9.919999999999833,0.9944884514279646,0.9004861856205637,0.8835885116780197,0.9149019209637765,4.056081857093364e-14,-6.645775298223085e-12,-3.0669760778964694e-13,-1.8778179410154796e-13,0.39872045940108397,-0.8776814834871094,-0.10569501424874855,3.5849101465146305e-13,0.009159711576808924,-0.32560528972340574,0.0960339494150872,0.0764797602977434,-0.06973748717914262,-0.20894093725126456,-0.27634901082109614,-0.24913409385741853
9.929999999999833,0.9944884514279602,0.9004861856205492,0.8835885116780141,0.9149019209637708,4.058837879600951e-14,-6.637742151670259e-12,-3.065702306050111e-13,-1.8767121156610346e-13,0.39872045940108364,-0.8776814834871186,-0.10569501424874891,3.5823080613006653e-13,0.009159711576808127,-0.32560528972347813,0.09603394941508907,0.0764797602977454,-0.0697374871791422,-0.20894093725126509,-0.27634901082109853,-0.24913409385742044
9.939999999999833,0.9944884514279558,0.9004861856205346,0.8835885116780087,0.9149019209637649,4.063505115816043e-14,-6.629743496233492e-12,-3.064369039109041e-13,-1.8755625043998722e-13,0.3987204594010834,-0.8776814834871277,-0.10569501424874878,3.579636587147661e-13,0.009159711576808945,-0.32560528972355207,0.0960339494150911,0.07647976029774738,-0.0697374871791418,-0.20894093725126558,-0.27634901082110086,-0.24913409385742238
9.949999999999832,0.9944884514279515,0.9004861856205202,0.8835885116780031,0.914901920963759,4.071253827677817e-14,-6.621772354577877e-12,-3.0630526740648125e-13,-1.8743494240630817e-13,0.39872045940108236,-0.8776814834871369,-0.10569501424874907,3.575612028683395e-13,0.009159711576806777,-0.32560528972362524,0.09603394941509291,0.0764797602977488,-0.06973748717914137,-0.20894093725126606,-0.27634901082110325,-0.24913409385742424
9.959999999999832,0.9944884514279471,0.9004861856205056,0.8835885116779976,0.9149019209637531,4.0808235017840765e-14,-6.613829853213731e-12,-3.061695104692489e-13,-1.873059260821188e-13,0.39872045940108225,-0.8776814834871457,-0.10569501424874873,3.5743630277806915e-13,0.009159711576805816,-0.32560528972369684,0.0960339494150948,0.07647976029775078,-0.06973748717914097,-0.2089409372512666,-0.2763490108211056,-0.2491340938574262
9.969999999999832,0.9944884514279427,0.9004861856204912,0.883588511677992,0.9149019209637473,4.0945244015316715e-14,-6.605905099930997e-12,-3.0603467033242673e-13,-1.8717860855385898e-13,0.3987204594010819,-0.8776814834871551,-0.10569501424874957,3.5716568591581677e-13,0.009159711576805344,-0.3256052897237708,0.09603394941509623,0.07647976029775218,-0.06973748717914054,-0.20894093725126714,-0.27634901082110797,-0.24913409385742805
9.979999999999832,0.9944884514279383,0.9004861856204769,0.8835885116779866,0.9149019209637415,4.107997367877125e-14,-6.597995202173702e-12,-3.0589634087122007e-13,-1.8705192303195943e-13,0.39872045940108086,-0.8776814834871641,-0.10569501424874964,3.569020079474683e-13,0.0091597115768021,-0.3256052897238426,0.0960339494150989,0.07647976029775418,-0.06973748717914012,-0.20894093725126767,-0.2763490108211103,-0.24913409385742993
9.989999999999831,0.994488451427934,0.9004861856204625,0.8835885116779812,0.9149019209637357,4.1264622581399404e-14,-6.590117129740967e-12,-3.057585749982697e-13,-1.8692440668584178e-13,0.398720459401081,-0.8776814834871738,-0.10569501424874943,3.56773638410246e-13,0.009159711576802048,-0.32560528972391534,0.09603394941510175,0.07647976029775615,-0.06973748717913972,-0.20894093725126822,-0.27634901082111263,-0.24913409385743182
