Time,Float_Position,Float_Velocity,Float_Acceleration,Spar_Position,Spar_Velocity,Spar_Acceleration
79.92,-3.59295858970532,-0.436780410466612,0.216816144161801,-3.78755710652907,-0.163165722122186,0.09893598321692
79.93,-3.59731557600975,-0.434619111016561,0.215215644987313,-3.78918382437037,-0.162178560373315,0.098503529691448
79.94,-3.60165103010207,-0.432474044698016,0.213572716768739,-3.79080069249112,-0.161195806008122,0.0980543516396963
79.95,-3.60596511641951,-0.430345631140464,0.211888329875547,-3.79240775579541,-0.160217624482648,0.097588807019857
79.96,-3.61025800354704,-0.428234280259875,0.210163455856478,-3.794005060824,-0.159244177673483,0.0971072538669603
79.97,-3.6145298641202,-0.426140392249146,0.208399066979758,-3.79559265571852,-0.15827562387797,0.0966100500969028
79.98,-3.61878087472781,-0.424064357573116,0.206596135780387,-3.79717059018569,-0.157312117816346,0.0960975533140143
79.99,-3.6230112158147,-0.422006556968072,0.204755634614886,-3.79873891546155,-0.156353810635791,0.095570120622318
80,-3.62722107158447,-0.419967361445663,0.202878535223755,-3.80029768427578,-0.155400849916345,0.0950281084406132
80.01,-3.63141062990224,-0.417947132301161,0.200965808302042,-3.80184695081606,-0.154453379678654,0.0944718723215397
80.02,-3.63558008219754,-0.415946221125968,0.199018423078256,-3.8033867706925,-0.153511540393499,0.0939017667747402
80.03,-3.63972962336741,-0.413964969824296,0.19703734690196,-3.80491720090225,-0.152575468993083,0.0933181450942589
80.04,-3.64385945167955,-0.412003710633924,0.195023544840344,-3.80643829979411,-0.151645298884012,0.0927213591903071
80.05,-3.64796976867584,-0.41006276615095,0.192977979284016,-3.80795012703339,-0.150721159961936,0.0921117594254994
80.06,-3.65206077907604,-0.408142449358437,0.190901609562298,-3.80945274356686,-0.149803178627814,0.0914896944556833
80.07,-3.6561326906818,-0.406243063658853,0.18879539156832,-3.81094621158792,-0.148891477805736,0.0908555110754765
80.08,-3.66018571428107,-0.404364902910222,0.186660277394088,-3.8124305945019,-0.147986176962268,0.0902095540686
80.09,-3.66422006355281,-0.402508251465867,0.184497214975805,-3.81390595689158,-0.147087392127276,0.089552166063111
80.1,-3.6682359549722,-0.400673384217649,0.182307147749683,-3.81537236448296,-0.146195235916162,0.088883687391634
80.11,-3.6722336077162,-0.398860566642605,0.180091014318416,-3.81682988411121,-0.145309817553477,0.0882044559566612
80.12,-3.67621324356973,-0.397070054852856,0.177849748128524,-3.81827858368692,-0.144431242897859,0.0875148071010068
80.13,-3.68017508683219,-0.395302095648695,0.175584277158792,-3.81971853216251,-0.143559614468232,0.0868150734834993
80.14,-3.68411936422469,-0.39355692657474,0.173295523619917,-3.82114979949903,-0.14269503147123,0.0861055849599549
80.15,-3.68804630479776,-0.391834775979025,0.170984403665594,-3.82257245663314,-0.141837589829773,0.085386668469521
80.16,-3.69195613983967,-0.390135863074929,0.168651827115132,-3.82398657544445,-0.140987382212765,0.0846586479264206
80.17,-3.69584910278546,-0.388460398005828,0.166298697187749,-3.82539222872309,-0.140144498065841,0.0839218441171565
80.18,-3.69972542912653,-0.386808581912337,0.163925910248722,-3.8267894901377,-0.139309023643111,0.0831765746032248
80.19,-3.70358535632096,-0.385180607002039,0.161534355567418,-3.8281784342036,-0.138481042039856,0.0824231536293565
80.2,-3.70742912370456,-0.38357665662157,0.159124915087347,-3.82955913625144,-0.137660633226109,0.0816618920373257
80.21,-3.71125697240262,-0.381996905330953,0.156698463208353,-3.83093167239607,-0.136847874081073,0.0808930971853566
80.22,-3.71506914524242,-0.380441518980045,0.154255866580936,-3.83229611950582,-0.136042838428312,0.0801170728731272
80.23,-3.71886588666652,-0.378910654786978,0.151797983912805,-3.83365255517214,-0.13524559707167,0.0793341192723904
80.24,-3.72264744264685,-0.377404461418485,0.149325665787733,-3.83500105767958,-0.134456217831853,0.0785445328632257
80.25,-3.72641406059959,-0.375923079071971,0.146839754496651,-3.8363417059761,-0.133674765583617,0.0777486063758945
80.26,-3.73016598930093,-0.374466639559211,0.14434108388111,-3.83767457964388,-0.132901302293516,0.0769466287383199
80.27,-3.73390347880358,-0.373035266391564,0.141830479189014,-3.83899975887034,-0.132135887058142,0.0761388850291534
80.28,-3.73762678035425,-0.371629074866557,0.139308756942648,-3.84031732441973,-0.131378576142809,0.075325656436413
80.29,-3.74133614631194,-0.370248172155739,0.136776724819001,-3.8416273576049,-0.130629423020623,0.0745072202216806
80.3,-3.74503183006708,-0.368892657393667,0.134235181542295,-3.84292994025968,-0.12988847841188,0.0736838496898007
80.31,-3.74871408596168,-0.367562621767912,0.131684916788663,-3.84422515471148,-0.129155790323744,0.0728558141640541
80.32,-3.75238316921026,-0.366258148609955,0.129126711102987,-3.8455130837544,-0.128431404090143,0.0720233789667702
80.33,-3.75603933582177,-0.364979313486858,0.126561335827694,-3.84679381062266,-0.127715362411834,0.0711868054053049
80.34,-3.75968284252239,-0.363726184293594,0.123989553043487,-3.8480674189645,-0.12700770539658,0.0703463507633384
80.35,-3.7633139466793,-0.362498821345902,0.121412115521925,-3.84933399281645,-0.126308470599388,0.0695022682974398
80.36,-3.76693290622533,-0.361297277473571,0.118829766689636,-3.85059361657797,-0.125617693062759,0.068654807238807
80.37,-3.77053997958458,-0.360121598114018,0.116243240604102,-3.85184637498658,-0.124935405356891,0.0678042128001207
80.38,-3.77413542559895,-0.358971821406055,0.113653261940872,-3.85309235309327,-0.124261637619793,0.0669507261874409
80.39,-3.77771950345566,-0.357847978283733,0.111060545991944,-3.85433163623846,-0.123596417597248,0.0660945846170338
80.4,-3.78129247261561,-0.356750092570142,0.108465798675288,-3.8555643100282,-0.122939770682593,0.0652360213370706
80.41,-3.78485459274281,-0.355678181071069,0.105869716555191,-3.85679046031088,-0.122291719956255,0.0643752656540756
80.42,-3.78840612363461,-0.354632253668399,0.103272986873275,-3.85801017315431,-0.121652286224993,0.0635125429640321
80.43,-3.79194732515298,-0.353612313413153,0.100676287590015,-3.85922353482315,-0.121021488060819,0.0626480747880514
80.44,-3.79547845715661,-0.352618356618065,0.0980802874364514,-3.86043063175677,-0.120399341839528,0.0617820788124725
80.45,-3.79899977943405,-0.351650372949591,0.0954856459759187,-3.86163155054746,-0.119785861778815,0.0609147689332879
80.46,-3.80251155163765,-0.350708345519254,0.0928930136755395,-3.86282637791909,-0.119181059975923,0.0600463553047856
80.47,-3.8060140332185,-0.34979225097423,0.0903030319871995,-3.86401520070602,-0.118584946444785,0.0591770443922615
80.48,-3.8095074833622,-0.348902059587078,0.0877163334377394,-3.8651981058325,-0.117997529152617,0.058307039028684
80.49,-3.81299216092561,-0.348037735344524,0.0851335417281348,-3.86637518029238,-0.117418814055932,0.0574365384751905
80.5,-3.81646832437437,-0.347199236035213,0.0825552718412759,-3.86754651112914,-0.116848805135925,0.056565738485248
80.51,-3.81993623172142,-0.346386513336347,0.0799821301581629,-3.86871218541637,-0.116287504433203,0.0556948313723747
80.52,-3.82339614046624,-0.345599512899111,0.0774147145821236,-3.86987229023849,-0.115734912081817,0.0548240060812467
80.53,-3.82684830753509,-0.344838174432834,0.074853614670758,-3.87102691267187,-0.115191026342571,0.0539534482620565
80.54,-3.83029298922193,-0.344102431787781,0.0722994117753215,-3.87217613976626,-0.114655843635573,0.0530833403479816
80.55,-3.8337304411303,-0.343392213036532,0.0697526791871567,-3.87332005852653,-0.114129358571993,0.0522138616355883
80.56,-3.83716091811591,-0.342707440553848,0.0672139822908588,-3.87445875589477,-0.113611563985005,0.0513451883680251
80.57,-3.84058467423005,-0.342048031094991,0.0646838787238535,-3.87559231873261,-0.113102450959888,0.0504774938208578
80.58,-3.84400196266381,-0.341413895872406,0.0621629185419676,-3.87672083380393,-0.112602008863251,0.0496109483903604
80.59,-3.84741303569301,-0.340804940630731,0.0596516443906796,-3.8778443877578,-0.112110225371368,0.0487457196841122
80.6,-3.85081814462387,-0.340221065720061,0.0571505916816833,-3.87896306711171,-0.111627086497596,0.047881972613742
80.61,-3.85421753973946,-0.339662166167428,0.0546602887743524,-3.8800769582351,-0.111152576618854,0.0470198694896325
80.62,-3.8576114702468,-0.339128131746445,0.0521812571617472,-3.88118614733307,-0.110686678501154,0.0461595701174245
80.63,-3.86100018422467,-0.338618847045066,0.0497140116608117,-3.88229072043046,-0.110229373324145,0.045301231896161
80.64,-3.86438392857208,-0.338134191531433,0.0472590606062954,-3.88339076335606,-0.109780640704686,0.0444450099178705
80.65,-3.86776294895739,-0.337674039617759,0.0448169060481023,-3.88448636172709,-0.109340458719404,0.0435910570684492
80.66,-3.87113748976807,-0.337238260722236,0.0423880439515942,-3.88557760093397,-0.108908803926244,0.0427395241296396
80.67,-3.87450779406107,-0.336826719328915,0.0399729644004742,-3.88666456612516,-0.108485651384995,0.0418905598819404
80.68,-3.87787410351374,-0.336439275045558,0.0375721518018908,-3.8877473421923,-0.108070974676782,0.0410443112082837
80.69,-3.88123665837537,-0.336075782659425,0.0351860850932919,-3.88882601375556,-0.10766474592252,0.0402009231982813
80.7,-3.88459569741926,-0.335736092190986,0.0328152379506631,-3.88990066514906,-0.107266935800323,0.0393605392528743
80.71,-3.8879514578953,-0.335420048945555,0.0304600789977685,-3.89097138040657,-0.106877513561867,0.0385233011892211
80.72,-3.89130417548305,-0.335127493562817,0.0281210720159289,-3.8920382432473,-0.106496447047703,0.0376893493456258
80.73,-3.89465408424537,-0.33485826206427,0.0257986761539737,-3.8931013370619,-0.106123702701527,0.0368588226863429
80.74,-3.89800141658243,-0.334612185898557,0.0234933461379869,-3.89416074489848,-0.105759245583393,0.0360318589060954
80.75,-3.90134640318619,-0.334389091984718,0.0212055324803569,-3.89521654944892,-0.105403039381896,0.0352085945341026
80.76,-3.90468927299536,-0.334188802753345,0.0189356816878456,-3.89626883303515,-0.105055046425311,0.0343891650374806
80.77,-3.90803025315065,-0.334011136185674,0.0166842364681767,-3.89731767759566,-0.104715227691703,0.033573704923815
80.78,-3.91136956895053,-0.333855905850612,0.0144516359347979,-3.89836316467197,-0.104383542818023,0.0327623478427476
80.79,-3.91470744380722,-0.333722920939739,0.0122383158094321,-3.89940537539531,-0.104059950108183,0.0319552266864194
80.8,-3.91804409920313,-0.333611986300289,0.0100447086219961,-3.90044439047333,-0.103744406540146,0.0311524736885827
80.81,-3.92137975464755,-0.33352290246615,0.0078712439075074,-3.90148029017683,-0.103436867772025,0.0303542205222293
80.82,-3.92471462763365,-0.333455465686915,0.00571834839964697,-3.90251315432664,-0.103137288147216,0.029560598395583
80.83,-3.92804893359583,-0.333409467955015,0.00358644622052993,-3.90354306228044,-0.102845620698583,0.0287717381462755
80.84,-3.9313828858672,-0.333384697030972,0.00147595906634983,-3.90457009291973,-0.102561817151706,0.0279877703335617
80.85,-3.93471669563745,-0.333380936466826,-0.000612693611430906,-3.90559432463671,-0.102285827927227,0.0272088253284275
80.86,-3.93805057191082,-0.33339796562777,-0.00267909442976714,-3.90661583532129,-0.102017602142297,0.0264350334014226
